"id";"tag";"geom";"data_source"
"5372";"children_leisure";"POINT (37.742643982803266 55.663490972440705)";"data.mos"
"5373";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5374";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5375";"children_leisure";"POINT (37.744088873014 55.68846152245)";"data.mos"
"5376";"children_leisure";"POINT (37.721004 55.609039)";"data.mos"
"5377";"children_leisure";"POINT (37.594881 55.772046)";"data.mos"
"5378";"children_leisure";"POINT (37.545536 55.797468)";"data.mos"
"5379";"children_leisure";"POINT (37.74232582341729 55.71535378130467)";"data.mos"
"5380";"children_leisure";"POINT (37.353260338622775 55.848647643614584)";"data.mos"
"5381";"children_leisure";"POINT (37.45184718650805 55.690607241498284)";"data.mos"
"5382";"children_leisure";"POINT (37.763279 55.792615)";"data.mos"
"5383";"children_leisure";"POINT (37.787613334987306 55.72215408160802)";"data.mos"
"5384";"children_leisure";"POINT (37.705794992728904 55.659625522805925)";"data.mos"
"5385";"children_leisure";"POINT (37.80548754232771 55.675260533491866)";"data.mos"
"5386";"children_leisure";"POINT (37.17080000859827 55.98937900683683)";"data.mos"
"5387";"children_leisure";"POINT (37.446731 55.531642)";"data.mos"
"5388";"children_leisure";"POINT (37.665531519187574 55.79791575228426)";"data.mos"
"5389";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5390";"children_leisure";"POINT (37.446731 55.531642)";"data.mos"
"5391";"children_leisure";"POINT (37.812809 55.7327)";"data.mos"
"5392";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5393";"children_leisure";"POINT (37.60054434722122 55.67626546954201)";"data.mos"
"5394";"children_leisure";"POINT (37.56151782209015 55.69068057349256)";"data.mos"
"5395";"children_leisure";"POINT (37.57373005886071 55.57863585356257)";"data.mos"
"5396";"children_leisure";"POINT (37.6724147116385 55.80145360328119)";"data.mos"
"5397";"children_leisure";"POINT (37.81248828836049 55.74542682327519)";"data.mos"
"5398";"children_leisure";"POINT (37.577883626983485 55.82858995032658)";"data.mos"
"5399";"children_leisure";"POINT (37.608798440475205 55.770252615585676)";"data.mos"
"5400";"children_leisure";"POINT (37.78759545634331 55.72216397538096)";"data.mos"
"5401";"children_leisure";"POINT (37.45600422222875 55.852275535628415)";"data.mos"
"5402";"children_leisure";"POINT (37.46270800859829 55.80692035270923)";"data.mos"
"5403";"children_leisure";"POINT (37.660374260833 55.767678860932)";"data.mos"
"5404";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5405";"children_leisure";"POINT (37.451618 55.779813)";"data.mos"
"5406";"children_leisure";"POINT (37.798898423278686 55.638172891010456)";"data.mos"
"5407";"children_leisure";"POINT (37.59929641104427 55.648676951261386)";"data.mos"
"5408";"children_leisure";"POINT (37.6681614748686 55.646124783758154)";"data.mos"
"5409";"children_leisure";"POINT (37.53314804662697 55.88251921800304)";"data.mos"
"5410";"children_leisure";"POINT (37.701736 55.624916)";"data.mos"
"5411";"children_leisure";"POINT (37.48309787306113 55.751292410106)";"data.mos"
"5412";"children_leisure";"POINT (37.72086988954913 55.609038999945035)";"data.mos"
"5413";"children_leisure";"POINT (37.343086031737926 55.64693219380935)";"data.mos"
"5414";"children_leisure";"POINT (37.721004 55.609039)";"data.mos"
"5415";"children_leisure";"POINT (37.922419833342815 55.68382304065284)";"data.mos"
"5416";"children_leisure";"POINT (37.76461400859807 55.82423229659342)";"data.mos"
"5417";"children_leisure";"POINT (37.34549177909814 55.60176162721893)";"data.mos"
"5418";"children_leisure";"POINT (37.43794886205954 55.74291031430662)";"data.mos"
"5419";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5420";"children_leisure";"POINT (37.485843 55.710915)";"data.mos"
"5421";"children_leisure";"POINT (37.720726 55.87387)";"data.mos"
"5422";"children_leisure";"POINT (37.48543474539761 55.852961683426464)";"data.mos"
"5423";"children_leisure";"POINT (37.70691 55.611668)";"data.mos"
"5424";"children_leisure";"POINT (37.66814538161452 55.64610658176472)";"data.mos"
"5425";"children_leisure";"POINT (37.673005765792 55.669772943404)";"data.mos"
"5426";"children_leisure";"POINT (37.219897 55.989688)";"data.mos"
"5427";"children_leisure";"POINT (37.59775016931137 55.74359536484151)";"data.mos"
"5428";"children_leisure";"POINT (37.742681533729275 55.66350916626978)";"data.mos"
"5429";"children_leisure";"POINT (37.451618 55.779813)";"data.mos"
"5430";"children_leisure";"POINT (37.1513655337293 55.986106582144565)";"data.mos"
"5431";"children_leisure";"POINT (37.719325 55.627087)";"data.mos"
"5432";"children_leisure";"POINT (37.764555 55.824187)";"data.mos"
"5433";"children_leisure";"POINT (37.473311105711915 55.74637203905805)";"data.mos"
"5434";"children_leisure";"POINT (37.766918728835904 55.69522091039592)";"data.mos"
"5435";"children_leisure";"POINT (37.604933 55.756488)";"data.mos"
"5436";"children_leisure";"POINT (37.620959 55.673631)";"data.mos"
"5437";"children_leisure";"POINT (37.743177881603 55.68814368621)";"data.mos"
"5438";"children_leisure";"POINT (37.607843917239 55.821214826411)";"data.mos"
"5439";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5440";"children_leisure";"POINT (37.839088 55.757344)";"data.mos"
"5441";"children_leisure";"POINT (37.668974 55.769054)";"data.mos"
"5442";"children_leisure";"POINT (37.57134601719623 55.82446177567171)";"data.mos"
"5443";"children_leisure";"POINT (37.54135727116387 55.60284970608884)";"data.mos"
"5444";"children_leisure";"POINT (37.531167301678 55.665936788492)";"data.mos"
"5445";"children_leisure";"POINT (37.669653562172 55.793914280117)";"data.mos"
"5446";"children_leisure";"POINT (37.48039213751164 55.74349132462183)";"data.mos"
"5447";"children_leisure";"POINT (37.371721 55.522454)";"data.mos"
"5448";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5449";"children_leisure";"POINT (37.705953474868515 55.61062637871732)";"data.mos"
"5450";"children_leisure";"POINT (37.787594559524294 55.722160137176246)";"data.mos"
"5451";"children_leisure";"POINT (37.70855227116391 55.607972878877085)";"data.mos"
"5452";"children_leisure";"POINT (37.629008 55.75132)";"data.mos"
"5453";"children_leisure";"POINT (37.64417153372942 55.77653263451632)";"data.mos"
"5454";"children_leisure";"POINT (37.620905 55.818316)";"data.mos"
"5455";"children_leisure";"POINT (37.46847 55.805604)";"data.mos"
"5456";"children_leisure";"POINT (37.70689927116391 55.61172872649107)";"data.mos"
"5457";"children_leisure";"POINT (37.759685510114 55.692914395413)";"data.mos"
"5458";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5459";"children_leisure";"POINT (37.34548641468022 55.601755553026905)";"data.mos"
"5460";"children_leisure";"POINT (37.34797 55.645182)";"data.mos"
"5461";"children_leisure";"POINT (37.70529902579469 55.612378398955265)";"data.mos"
"5462";"children_leisure";"POINT (37.487559 55.745549)";"data.mos"
"5463";"children_leisure";"POINT (37.77155020370464 55.74305039147745)";"data.mos"
"5464";"children_leisure";"POINT (37.620276 55.660445)";"data.mos"
"5465";"children_leisure";"POINT (37.730401 55.797918)";"data.mos"
"5466";"children_leisure";"POINT (37.708562999999934 55.60794554928594)";"data.mos"
"5467";"children_leisure";"POINT (37.476806451033774 55.85225288038838)";"data.mos"
"5468";"children_leisure";"POINT (37.511751 55.785655)";"data.mos"
"5469";"children_leisure";"POINT (37.529071365745416 55.64885319167477)";"data.mos"
"5470";"children_leisure";"POINT (37.46799018650803 55.70277922829248)";"data.mos"
"5471";"children_leisure";"POINT (37.1516498478847 55.98621333566636)";"data.mos"
"5472";"children_leisure";"POINT (37.771565758939275 55.69161545916463)";"data.mos"
"5473";"children_leisure";"POINT (37.17495816931115 55.98451805276383)";"data.mos"
"5474";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5475";"children_leisure";"POINT (37.545536 55.797468)";"data.mos"
"5476";"children_leisure";"POINT (37.52678143320409 55.839413237210586)";"data.mos"
"5477";"children_leisure";"POINT (37.75087498944017 55.77595874018255)";"data.mos"
"5478";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5479";"children_leisure";"POINT (37.61017 55.712847)";"data.mos"
"5480";"children_leisure";"POINT (37.46753230422924 55.866274643659104)";"data.mos"
"5481";"children_leisure";"POINT (37.541674 55.473306)";"data.mos"
"5482";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5483";"children_leisure";"POINT (37.56163583928669 55.69064724142994)";"data.mos"
"5484";"children_leisure";"POINT (37.451618 55.779813)";"data.mos"
"5485";"children_leisure";"POINT (37.48759624536874 55.694326491603654)";"data.mos"
"5486";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5487";"children_leisure";"POINT (37.219897 55.989688)";"data.mos"
"5488";"children_leisure";"POINT (37.34761201719659 55.84484607263011)";"data.mos"
"5489";"children_leisure";"POINT (37.41343 55.73039)";"data.mos"
"5490";"children_leisure";"POINT (37.72579831779097 55.624208212111256)";"data.mos"
"5491";"children_leisure";"POINT (37.396506 55.651247)";"data.mos"
"5492";"children_leisure";"POINT (37.593093 55.736422)";"data.mos"
"5493";"children_leisure";"POINT (37.5244325595243 55.80670980957372)";"data.mos"
"5494";"children_leisure";"POINT (37.525820916671115 55.6448392666844)";"data.mos"
"5495";"children_leisure";"POINT (37.764549635581936 55.824220217579175)";"data.mos"
"5496";"children_leisure";"POINT (37.67567964550768 55.80154580503449)";"data.mos"
"5497";"children_leisure";"POINT (37.827152 55.731459)";"data.mos"
"5498";"children_leisure";"POINT (37.59775553372924 55.7436316775762)";"data.mos"
"5499";"children_leisure";"POINT (37.57036803439292 55.858726555645454)";"data.mos"
"5500";"children_leisure";"POINT (37.663449002652705 55.741438618003016)";"data.mos"
"5501";"children_leisure";"POINT (37.668974 55.769054)";"data.mos"
"5502";"children_leisure";"POINT (37.701736 55.624916)";"data.mos"
"5503";"children_leisure";"POINT (37.410412 55.902025)";"data.mos"
"5504";"children_leisure";"POINT (37.570689899474715 55.85878689747578)";"data.mos"
"5505";"children_leisure";"POINT (37.721004 55.609039)";"data.mos"
"5506";"children_leisure";"POINT (37.456047137573115 55.85233588750693)";"data.mos"
"5507";"children_leisure";"POINT (37.639815 55.82311)";"data.mos"
"5508";"children_leisure";"POINT (37.432232 55.74107)";"data.mos"
"5509";"children_leisure";"POINT (37.751880871717724 55.786224986786074)";"data.mos"
"5510";"children_leisure";"POINT (37.623564879622954 55.89122515056926)";"data.mos"
"5511";"children_leisure";"POINT (37.591684373016214 55.8301824056065)";"data.mos"
"5512";"children_leisure";"POINT (37.52203254232786 55.73661695800376)";"data.mos"
"5513";"children_leisure";"POINT (37.597181 55.746507)";"data.mos"
"5514";"children_leisure";"POINT (37.572490347221006 55.68048376302487)";"data.mos"
"5515";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5516";"children_leisure";"POINT (37.77444863558192 55.677775810903334)";"data.mos"
"5517";"children_leisure";"POINT (37.68381340244651 55.61667653899158)";"data.mos"
"5518";"children_leisure";"POINT (37.451618 55.779813)";"data.mos"
"5519";"children_leisure";"POINT (37.65763341468021 55.71451696321624)";"data.mos"
"5520";"children_leisure";"POINT (37.922425197760354 55.68380485615343)";"data.mos"
"5521";"children_leisure";"POINT (37.54135995337245 55.602858817102685)";"data.mos"
"5522";"children_leisure";"POINT (37.507049018523645 55.63957501884783)";"data.mos"
"5523";"children_leisure";"POINT (37.922403740088704 55.68382607139568)";"data.mos"
"5524";"children_leisure";"POINT (37.34550250793404 55.601752515644144)";"data.mos"
"5525";"children_leisure";"POINT (37.66814001719614 55.646106581660234)";"data.mos"
"5526";"children_leisure";"POINT (37.75688526256536 55.73183724273923)";"data.mos"
"5527";"children_leisure";"POINT (37.4751633091922 55.80994649253066)";"data.mos"
"5528";"children_leisure";"POINT (37.72095572023763 55.6090724018381)";"data.mos"
"5529";"children_leisure";"POINT (37.56665021593843 55.81243669646841)";"data.mos"
"5530";"children_leisure";"POINT (37.609092 55.771585)";"data.mos"
"5531";"children_leisure";"POINT (37.721004 55.609039)";"data.mos"
"5532";"children_leisure";"POINT (37.92241983334311 55.68380182575569)";"data.mos"
"5533";"children_leisure";"POINT (37.65885 55.775175)";"data.mos"
"5534";"children_leisure";"POINT (37.566187398811245 55.81147625552887)";"data.mos"
"5535";"children_leisure";"POINT (37.736726077384624 55.64925870146047)";"data.mos"
"5536";"children_leisure";"POINT (37.476429 55.770157)";"data.mos"
"5537";"children_leisure";"POINT (37.674900485203 55.797647245281)";"data.mos"
"5538";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5539";"children_leisure";"POINT (37.219897 55.989688)";"data.mos"
"5540";"children_leisure";"POINT (37.533067999999666 55.884143305008315)";"data.mos"
"5541";"children_leisure";"POINT (37.810072 55.715297)";"data.mos"
"5542";"children_leisure";"POINT (37.79894133862267 55.63817592524975)";"data.mos"
"5543";"children_leisure";"POINT (37.74267616931112 55.66349703697318)";"data.mos"
"5544";"children_leisure";"POINT (37.561491 55.690623)";"data.mos"
"5545";"children_leisure";"POINT (37.827688533729294 55.76714150875772)";"data.mos"
"5546";"children_leisure";"POINT (37.411265 55.735419)";"data.mos"
"5547";"children_leisure";"POINT (37.756912084655674 55.73182210780928)";"data.mos"
"5548";"children_leisure";"POINT (37.75057649300776 55.677320116559876)";"data.mos"
"5549";"children_leisure";"POINT (37.632628 55.775034)";"data.mos"
"5550";"children_leisure";"POINT (37.646597 55.733249)";"data.mos"
"5551";"children_leisure";"POINT (37.775799 55.741634)";"data.mos"
"5552";"children_leisure";"POINT (37.56739015344178 55.567698345339394)";"data.mos"
"5553";"children_leisure";"POINT (37.332474 55.502615)";"data.mos"
"5554";"children_leisure";"POINT (37.597685796295025 55.7436407557671)";"data.mos"
"5555";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5556";"children_leisure";"POINT (37.594881 55.772046)";"data.mos"
"5557";"children_leisure";"POINT (37.606999 55.768177)";"data.mos"
"5558";"children_leisure";"POINT (37.826608 55.729765)";"data.mos"
"5559";"children_leisure";"POINT (37.574992 55.742189)";"data.mos"
"5560";"children_leisure";"POINT (37.75283836643872 55.774731161736966)";"data.mos"
"5561";"children_leisure";"POINT (37.79529141467987 55.63585334251723)";"data.mos"
"5562";"children_leisure";"POINT (37.763053011144 55.792649733164)";"data.mos"
"5563";"children_leisure";"POINT (37.46387481349155 55.86620534665121)";"data.mos"
"5564";"children_leisure";"POINT (37.8206770264272 55.75882596974473)";"data.mos"
"5565";"children_leisure";"POINT (37.72094499140163 55.609048109582254)";"data.mos"
"5566";"children_leisure";"POINT (37.597519499335775 55.74359839082486)";"data.mos"
"5567";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5568";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5569";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5570";"children_leisure";"POINT (37.599786 55.774472)";"data.mos"
"5571";"children_leisure";"POINT (37.683859 55.616631)";"data.mos"
"5572";"children_leisure";"POINT (37.66816683928632 55.64612175002659)";"data.mos"
"5573";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5574";"children_leisure";"POINT (37.816864 55.731605)";"data.mos"
"5575";"children_leisure";"POINT (37.594881 55.772046)";"data.mos"
"5576";"children_leisure";"POINT (37.332474 55.502615)";"data.mos"
"5577";"children_leisure";"POINT (37.668974 55.769054)";"data.mos"
"5578";"children_leisure";"POINT (37.626043 55.733604)";"data.mos"
"5579";"children_leisure";"POINT (37.556484253967085 55.88283425852182)";"data.mos"
"5580";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5581";"children_leisure";"POINT (37.59774480489319 55.7436286515456)";"data.mos"
"5582";"children_leisure";"POINT (37.43633603137045 55.745867541866225)";"data.mos"
"5583";"children_leisure";"POINT (37.45305357672087 55.846593647604855)";"data.mos"
"5584";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5585";"children_leisure";"POINT (37.585871 55.747535)";"data.mos"
"5586";"children_leisure";"POINT (37.498667740660174 55.48756538298418)";"data.mos"
"5587";"children_leisure";"POINT (37.922419833342836 55.68380485637639)";"data.mos"
"5588";"children_leisure";"POINT (37.65438094477424 55.733823770822184)";"data.mos"
"5589";"children_leisure";"POINT (37.79004 55.713588)";"data.mos"
